-0.5	0.5	-0.5	0.5	0.5	-0.5	0.5	0.5	161.9998985
-0.5	0.5	-0.5	0.5	0.5	0.5	-0.5	-0.5	161.9998985
-0.5	0.5	-0.5	0.5	0.5	0.5	-0.5	0.5	161.9998985
-0.5	0.5	-0.5	0.5	0.5	0.5	0.5	-0.5	161.9998985
-0.5	0.5	-0.5	0.5	0.5	0.5	0.5	0.5	161.9998985
-0.5	0.5	0.5	-0.5	-0.5	-0.5	-0.5	-0.5	161.9998985
-0.5	0.5	0.5	-0.5	-0.5	-0.5	-0.5	0.5	161.9998985
-0.5	0.5	0.5	-0.5	-0.5	-0.5	0.5	-0.5	161.9998985
-0.5	0.5	0.5	-0.5	-0.5	-0.5	0.5	0.5	161.9998985
-0.5	0.5	0.5	-0.5	-0.5	0.5	-0.5	-0.5	161.9998985
-0.5	0.5	0.5	-0.5	-0.5	0.5	-0.5	0.5	161.9998985
-0.5	0.5	0.5	-0.5	-0.5	0.5	0.5	-0.5	161.9998985
-0.5	0.5	0.5	-0.5	-0.5	0.5	0.5	0.5	161.9998985
-0.5	0.5	0.5	-0.5	0.5	-0.5	-0.5	-0.5	161.9998985
-0.5	0.5	0.5	-0.5	0.5	-0.5	-0.5	0.5	161.9998985
-0.5	0.5	0.5	-0.5	0.5	-0.5	0.5	-0.5	161.9998985
-0.5	0.5	0.5	-0.5	0.5	-0.5	0.5	0.5	161.9998985
-0.5	0.5	0.5	-0.5	0.5	0.5	-0.5	-0.5	161.9998985
-0.5	0.5	0.5	-0.5	0.5	0.5	-0.5	0.5	161.9998985
-0.5	0.5	0.5	-0.5	0.5	0.5	0.5	-0.5	161.9998985
-0.5	0.5	0.5	-0.5	0.5	0.5	0.5	0.5	161.9998985
-0.5	0.5	0.5	0.5	-0.5	-0.5	-0.5	-0.5	161.9998985
-0.5	0.5	0.5	0.5	-0.5	-0.5	-0.5	0.5	161.9998985
-0.5	0.5	0.5	0.5	-0.5	-0.5	0.5	-0.5	161.9998985
-0.5	0.5	0.5	0.5	-0.5	-0.5	0.5	0.5	161.9998985
-0.5	0.5	0.5	0.5	-0.5	0.5	-0.5	-0.5	161.9998985
-0.5	0.5	0.5	0.5	-0.5	0.5	-0.5	0.5	161.9998985
-0.5	0.5	0.5	0.5	-0.5	0.5	0.5	-0.5	161.9998985
-0.5	0.5	0.5	0.5	-0.5	0.5	0.5	0.5	161.9998985
-0.5	0.5	0.5	0.5	0.5	-0.5	-0.5	-0.5	161.9998985
-0.5	0.5	0.5	0.5	0.5	-0.5	-0.5	0.5	161.9998985
-0.5	0.5	0.5	0.5	0.5	-0.5	0.5	-0.5	161.9998985
-0.5	0.5	0.5	0.5	0.5	-0.5	0.5	0.5	161.9998985
-0.5	0.5	0.5	0.5	0.5	0.5	-0.5	-0.5	161.9998985
-0.5	0.5	0.5	0.5	0.5	0.5	-0.5	0.5	161.9998985
-0.5	0.5	0.5	0.5	0.5	0.5	0.5	-0.5	161.9998985
-0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	161.9998985
0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	161.9998985
0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	0.5	161.9998985
0.5	-0.5	-0.5	-0.5	-0.5	-0.5	0.5	-0.5	161.9998985
0.5	-0.5	-0.5	-0.5	-0.5	-0.5	0.5	0.5	161.9998985
0.5	-0.5	-0.5	-0.5	-0.5	0.5	-0.5	-0.5	161.9998985
0.5	-0.5	-0.5	-0.5	-0.5	0.5	-0.5	0.5	161.9998985
0.5	-0.5	-0.5	-0.5	-0.5	0.5	0.5	-0.5	161.9998985
0.5	-0.5	-0.5	-0.5	-0.5	0.5	0.5	0.5	161.9998985
0.5	-0.5	-0.5	-0.5	0.5	-0.5	-0.5	-0.5	161.9998985
0.5	-0.5	-0.5	-0.5	0.5	-0.5	-0.5	0.5	161.9998985
0.5	-0.5	-0.5	-0.5	0.5	-0.5	0.5	-0.5	161.9998985
0.5	-0.5	-0.5	-0.5	0.5	-0.5	0.5	0.5	161.9998985
0.5	-0.5	-0.5	-0.5	0.5	0.5	-0.5	-0.5	161.9998985
0.5	-0.5	-0.5	-0.5	0.5	0.5	-0.5	0.5	161.9998985
0.5	-0.5	-0.5	-0.5	0.5	0.5	0.5	-0.5	161.9998985
0.5	-0.5	-0.5	-0.5	0.5	0.5	0.5	0.5	161.9998985
0.5	-0.5	-0.5	0.5	-0.5	-0.5	-0.5	-0.5	161.9998985
0.5	-0.5	-0.5	0.5	-0.5	-0.5	-0.5	0.5	161.9998985
0.5	-0.5	-0.5	0.5	-0.5	-0.5	0.5	-0.5	161.9998985
0.5	-0.5	-0.5	0.5	-0.5	-0.5	0.5	0.5	161.9998985
0.5	-0.5	-0.5	0.5	-0.5	0.5	-0.5	-0.5	161.9998985
0.5	-0.5	-0.5	0.5	-0.5	0.5	-0.5	0.5	161.9998985
0.5	-0.5	-0.5	0.5	-0.5	0.5	0.5	-0.5	161.9998985
0.5	-0.5	-0.5	0.5	-0.5	0.5	0.5	0.5	161.9998985
0.5	-0.5	-0.5	0.5	0.5	-0.5	-0.5	-0.5	161.9998985
0.5	-0.5	-0.5	0.5	0.5	-0.5	-0.5	0.5	161.9998985
0.5	-0.5	-0.5	0.5	0.5	-0.5	0.5	-0.5	161.9998985
0.5	-0.5	-0.5	0.5	0.5	-0.5	0.5	0.5	161.9998985
0.5	-0.5	-0.5	0.5	0.5	0.5	-0.5	-0.5	161.9998985
0.5	-0.5	-0.5	0.5	0.5	0.5	-0.5	0.5	161.9998985
0.5	-0.5	-0.5	0.5	0.5	0.5	0.5	-0.5	161.9998985
0.5	-0.5	-0.5	0.5	0.5	0.5	0.5	0.5	161.9998985
0.5	-0.5	0.5	-0.5	-0.5	-0.5	-0.5	-0.5	161.9998985
0.5	-0.5	0.5	-0.5	-0.5	-0.5	-0.5	0.5	161.9998985
0.5	-0.5	0.5	-0.5	-0.5	-0.5	0.5	-0.5	161.9998985
0.5	-0.5	0.5	-0.5	-0.5	-0.5	0.5	0.5	161.9998985
0.5	-0.5	0.5	-0.5	-0.5	0.5	-0.5	-0.5	161.9998985
0.5	-0.5	0.5	-0.5	-0.5	0.5	-0.5	0.5	161.9998985
0.5	-0.5	0.5	-0.5	-0.5	0.5	0.5	-0.5	161.9998985
0.5	-0.5	0.5	-0.5	-0.5	0.5	0.5	0.5	161.9998985
0.5	-0.5	0.5	-0.5	0.5	-0.5	-0.5	-0.5	161.9998985
0.5	-0.5	0.5	-0.5	0.5	-0.5	-0.5	0.5	161.9998985
0.5	-0.5	0.5	-0.5	0.5	-0.5	0.5	-0.5	161.9998985
0.5	-0.5	0.5	-0.5	0.5	-0.5	0.5	0.5	161.9998985
0.5	-0.5	0.5	-0.5	0.5	0.5	-0.5	-0.5	161.9998985
0.5	-0.5	0.5	-0.5	0.5	0.5	-0.5	0.5	161.9998985
0.5	-0.5	0.5	-0.5	0.5	0.5	0.5	-0.5	161.9998985
0.5	-0.5	0.5	-0.5	0.5	0.5	0.5	0.5	161.9998985
0.5	-0.5	0.5	0.5	-0.5	-0.5	-0.5	-0.5	161.9998985
0.5	-0.5	0.5	0.5	-0.5	-0.5	-0.5	0.5	161.9998985
0.5	-0.5	0.5	0.5	-0.5	-0.5	0.5	-0.5	161.9998985
0.5	-0.5	0.5	0.5	-0.5	-0.5	0.5	0.5	161.9998985
0.5	-0.5	0.5	0.5	-0.5	0.5	-0.5	-0.5	161.9998985
0.5	-0.5	0.5	0.5	-0.5	0.5	-0.5	0.5	161.9998985
0.5	-0.5	0.5	0.5	-0.5	0.5	0.5	-0.5	161.9998985
0.5	-0.5	0.5	0.5	-0.5	0.5	0.5	0.5	161.9998985
0.5	-0.5	0.5	0.5	0.5	-0.5	-0.5	-0.5	161.9998985
0.5	-0.5	0.5	0.5	0.5	-0.5	-0.5	0.5	161.9998985
0.5	-0.5	0.5	0.5	0.5	-0.5	0.5	-0.5	161.9998985
0.5	-0.5	0.5	0.5	0.5	-0.5	0.5	0.5	161.9998985
0.5	-0.5	0.5	0.5	0.5	0.5	-0.5	-0.5	161.9998985
0.5	-0.5	0.5	0.5	0.5	0.5	-0.5	0.5	161.9998985
0.5	-0.5	0.5	0.5	0.5	0.5	0.5	-0.5	161.9998985
0.5	-0.5	0.5	0.5	0.5	0.5	0.5	0.5	161.9998985
0.5	0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	161.9998985
0.5	0.5	-0.5	-0.5	-0.5	-0.5	-0.5	0.5	161.9998985
0.5	0.5	-0.5	-0.5	-0.5	-0.5	0.5	-0.5	161.9998985
0.5	0.5	-0.5	-0.5	-0.5	-0.5	0.5	0.5	161.9998985
0.5	0.5	-0.5	-0.5	-0.5	0.5	-0.5	-0.5	161.9998985
0.5	0.5	-0.5	-0.5	-0.5	0.5	-0.5	0.5	161.9998985
0.5	0.5	-0.5	-0.5	-0.5	0.5	0.5	-0.5	161.9998985
0.5	0.5	-0.5	-0.5	-0.5	0.5	0.5	0.5	161.9998985
0.5	0.5	-0.5	-0.5	0.5	-0.5	-0.5	-0.5	161.9998985
0.5	0.5	-0.5	-0.5	0.5	-0.5	-0.5	0.5	161.9998985
0.5	0.5	-0.5	-0.5	0.5	-0.5	0.5	-0.5	161.9998985
0.5	0.5	-0.5	-0.5	0.5	-0.5	0.5	0.5	161.9998985
0.5	0.5	-0.5	-0.5	0.5	0.5	-0.5	-0.5	161.9998985
0.5	0.5	-0.5	-0.5	0.5	0.5	-0.5	0.5	161.9998985
0.5	0.5	-0.5	-0.5	0.5	0.5	0.5	-0.5	161.9998985
0.5	0.5	-0.5	-0.5	0.5	0.5	0.5	0.5	161.9998985
0.5	0.5	-0.5	0.5	-0.5	-0.5	-0.5	-0.5	161.9998985
0.5	0.5	-0.5	0.5	-0.5	-0.5	-0.5	0.5	161.9998985
0.5	0.5	-0.5	0.5	-0.5	-0.5	0.5	-0.5	161.9998985
0.5	0.5	-0.5	0.5	-0.5	-0.5	0.5	0.5	161.9998985
0.5	0.5	-0.5	0.5	-0.5	0.5	-0.5	-0.5	161.9998985
0.5	0.5	-0.5	0.5	-0.5	0.5	-0.5	0.5	161.9998985
0.5	0.5	-0.5	0.5	-0.5	0.5	0.5	-0.5	161.9998985
0.5	0.5	-0.5	0.5	-0.5	0.5	0.5	0.5	161.9998985
0.5	0.5	-0.5	0.5	0.5	-0.5	-0.5	-0.5	161.9998985
0.5	0.5	-0.5	0.5	0.5	-0.5	-0.5	0.5	161.9998985
0.5	0.5	-0.5	0.5	0.5	-0.5	0.5	-0.5	161.9998985
0.5	0.5	-0.5	0.5	0.5	-0.5	0.5	0.5	161.9998985
0.5	0.5	-0.5	0.5	0.5	0.5	-0.5	-0.5	161.9998985
0.5	0.5	-0.5	0.5	0.5	0.5	-0.5	0.5	161.9998985
0.5	0.5	-0.5	0.5	0.5	0.5	0.5	-0.5	161.9998985
0.5	0.5	-0.5	0.5	0.5	0.5	0.5	0.5	161.9998985
0.5	0.5	0.5	-0.5	-0.5	-0.5	-0.5	-0.5	161.9998985
0.5	0.5	0.5	-0.5	-0.5	-0.5	-0.5	0.5	161.9998985
0.5	0.5	0.5	-0.5	-0.5	-0.5	0.5	-0.5	161.9998985
0.5	0.5	0.5	-0.5	-0.5	-0.5	0.5	0.5	161.9998985
0.5	0.5	0.5	-0.5	-0.5	0.5	-0.5	-0.5	161.9998985
0.5	0.5	0.5	-0.5	-0.5	0.5	-0.5	0.5	161.9998985
0.5	0.5	0.5	-0.5	-0.5	0.5	0.5	-0.5	161.9998985
0.5	0.5	0.5	-0.5	-0.5	0.5	0.5	0.5	161.9998985
0.5	0.5	0.5	-0.5	0.5	-0.5	-0.5	-0.5	161.9998985
0.5	0.5	0.5	-0.5	0.5	-0.5	-0.5	0.5	161.9998985
0.5	0.5	0.5	-0.5	0.5	-0.5	0.5	-0.5	161.9998985
0.5	0.5	0.5	-0.5	0.5	-0.5	0.5	0.5	161.9998985
0.5	0.5	0.5	-0.5	0.5	0.5	-0.5	-0.5	161.9998985
0.5	0.5	0.5	-0.5	0.5	0.5	-0.5	0.5	161.9998985
0.5	0.5	0.5	-0.5	0.5	0.5	0.5	-0.5	161.9998985
0.5	0.5	0.5	-0.5	0.5	0.5	0.5	0.5	161.9998985
0.5	0.5	0.5	0.5	-0.5	-0.5	-0.5	-0.5	161.9998985
0.5	0.5	0.5	0.5	-0.5	-0.5	-0.5	0.5	161.9998985
0.5	0.5	0.5	0.5	-0.5	-0.5	0.5	-0.5	161.9998985
0.5	0.5	0.5	0.5	-0.5	-0.5	0.5	0.5	161.9998985
0.5	0.5	0.5	0.5	-0.5	0.5	-0.5	-0.5	161.9998985
0.5	0.5	0.5	0.5	-0.5	0.5	-0.5	0.5	161.9998985
0.5	0.5	0.5	0.5	-0.5	0.5	0.5	-0.5	161.9998985
0.5	0.5	0.5	0.5	-0.5	0.5	0.5	0.5	161.9998985
0.5	0.5	0.5	0.5	0.5	-0.5	-0.5	-0.5	161.9998985
0.5	0.5	0.5	0.5	0.5	-0.5	-0.5	0.5	161.9998985
0.5	0.5	0.5	0.5	0.5	-0.5	0.5	-0.5	161.9998985
0.5	0.5	0.5	0.5	0.5	-0.5	0.5	0.5	161.9998985
0.5	0.5	0.5	0.5	0.5	0.5	-0.5	-0.5	161.9998985
0.5	0.5	0.5	0.5	0.5	0.5	-0.5	0.5	161.9998985
0.5	0.5	0.5	0.5	0.5	0.5	0.5	-0.5	161.9998985
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	161.9998985
