-1.5714285	1.5714285	1.5714285	-1.5714285	1.5714285	-1.5714285	5.999997602
-1.5714285	1.5714285	1.5714285	-1.5714285	1.5714285	1.5714285	5.999997602
-1.5714285	1.5714285	1.5714285	1.5714285	-1.5714285	-1.5714285	5.999997602
-1.5714285	1.5714285	1.5714285	1.5714285	-1.5714285	1.5714285	5.999997602
-1.5714285	1.5714285	1.5714285	1.5714285	1.5714285	-1.5714285	5.999997602
-1.5714285	1.5714285	1.5714285	1.5714285	1.5714285	1.5714285	5.999997602
1.5714285	-1.5714285	-1.5714285	-1.5714285	-1.5714285	-1.5714285	5.999997602
1.5714285	-1.5714285	-1.5714285	-1.5714285	-1.5714285	1.5714285	5.999997602
1.5714285	-1.5714285	-1.5714285	-1.5714285	1.5714285	-1.5714285	5.999997602
1.5714285	-1.5714285	-1.5714285	-1.5714285	1.5714285	1.5714285	5.999997602
1.5714285	-1.5714285	-1.5714285	1.5714285	-1.5714285	-1.5714285	5.999997602
1.5714285	-1.5714285	-1.5714285	1.5714285	-1.5714285	1.5714285	5.999997602
1.5714285	-1.5714285	-1.5714285	1.5714285	1.5714285	-1.5714285	5.999997602
1.5714285	-1.5714285	-1.5714285	1.5714285	1.5714285	1.5714285	5.999997602
1.5714285	-1.5714285	1.5714285	-1.5714285	-1.5714285	-1.5714285	5.999997602
1.5714285	-1.5714285	1.5714285	-1.5714285	-1.5714285	1.5714285	5.999997602
1.5714285	-1.5714285	1.5714285	-1.5714285	1.5714285	-1.5714285	5.999997602
1.5714285	-1.5714285	1.5714285	-1.5714285	1.5714285	1.5714285	5.999997602
1.5714285	-1.5714285	1.5714285	1.5714285	-1.5714285	-1.5714285	5.999997602
1.5714285	-1.5714285	1.5714285	1.5714285	-1.5714285	1.5714285	5.999997602
1.5714285	-1.5714285	1.5714285	1.5714285	1.5714285	-1.5714285	5.999997602
1.5714285	-1.5714285	1.5714285	1.5714285	1.5714285	1.5714285	5.999997602
1.5714285	1.5714285	-1.5714285	-1.5714285	-1.5714285	-1.5714285	5.999997602
1.5714285	1.5714285	-1.5714285	-1.5714285	-1.5714285	1.5714285	5.999997602
1.5714285	1.5714285	-1.5714285	-1.5714285	1.5714285	-1.5714285	5.999997602
1.5714285	1.5714285	-1.5714285	-1.5714285	1.5714285	1.5714285	5.999997602
1.5714285	1.5714285	-1.5714285	1.5714285	-1.5714285	-1.5714285	5.999997602
1.5714285	1.5714285	-1.5714285	1.5714285	-1.5714285	1.5714285	5.999997602
1.5714285	1.5714285	-1.5714285	1.5714285	1.5714285	-1.5714285	5.999997602
1.5714285	1.5714285	-1.5714285	1.5714285	1.5714285	1.5714285	5.999997602
1.5714285	1.5714285	1.5714285	-1.5714285	-1.5714285	-1.5714285	5.999997602
1.5714285	1.5714285	1.5714285	-1.5714285	-1.5714285	1.5714285	5.999997602
1.5714285	1.5714285	1.5714285	-1.5714285	1.5714285	-1.5714285	5.999997602
1.5714285	1.5714285	1.5714285	-1.5714285	1.5714285	1.5714285	5.999997602
1.5714285	1.5714285	1.5714285	1.5714285	-1.5714285	-1.5714285	5.999997602
1.5714285	1.5714285	1.5714285	1.5714285	-1.5714285	1.5714285	5.999997602
1.5714285	1.5714285	1.5714285	1.5714285	1.5714285	-1.5714285	5.999997602
1.5714285	1.5714285	1.5714285	1.5714285	1.5714285	1.5714285	5.999997602
